DATE	NEGCODE	NAME	SECTOR	WEIGHT	FORWARDReturn
2016-06-20	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00872	0.4086021505376344
2016-06-20	SMLE3	Smiles S.A.	Consumer Goods	0.00233	0.03968600087221981
2016-06-20	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.00563	-0.07953603976801996
2016-06-20	VIVT4	Telefônica Brasil S.A.	Technology	0.022090000000000002	0.13658418243571088
2016-06-20	TIMP3	TIM Participações S.A.	Technology	0.0068200000000000005	0.13782991202346034
2016-06-20	TBLE3	Tractebel Energia S.A.	Utilities	0.00859	0.10670314637482917
2016-06-20	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.03001	0.005847139078379531
2016-06-20	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0014000000000000002	0.21634615384615372
2016-06-20	VALE3	Vale S.A.	Basic Materials	0.031939999999999996	0.12909441233140642
2016-06-20	VALE5	Vale S.A	Basic Materials	0.03382	0.1300160513643659
2016-06-20	WEGE3	WEG S.A.	Industrial Goods	0.00953	-0.004222378606615095
2016-05-20	ABEV3	Ambev S.A.	Consumer Goods	0.08486	0.0026968716289105022
2016-05-20	BBSE3	BB Seguridade Participações S.A.	Financial	0.02236	0.022426470588235273
2016-05-20	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.03379	0.015243902439024392
2016-05-20	BRML3	BR Malls Participações S.A.	Financial	0.00865	-0.004149377593361055
2016-05-20	BBDC3	Banco Bradesco S.A.	Financial	0.018349999999999998	-0.009574875526618154
2016-05-20	BBDC4	Banco Bradesco S.A.	Financial	0.07647999999999999	0.009433962264150962
2016-05-20	BRAP4	Bradespar S.A.	Financial	0.00207	0.2321428571428571
2016-05-20	BBAS3	Banco do Brasil S.A.	Financial	0.02954	-0.041594454072790235
2016-05-20	BRKM5	Braskem S.A.	Basic Materials	0.007169999999999999	-0.02174987642115676
2016-05-20	BRFS3	BRF S.A.	Consumer Goods	0.041870000000000004	-0.006759703445268257
2016-05-20	CCRO3	CCR S.A.	Industrial Goods	0.01539	0.029077117572692848
2016-05-20	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00545	0.023550724637681302
2016-05-20	CESP6	CESP - Companhia Energética de São Paulo	Utilities	0.0028799999999999997	-0.03963666391412045
2016-05-20	CTIP3	CETIP	Financial	0.01176	-0.006825135325959028
2016-05-20	CIEL3	Cielo S.A.	Technology	0.03435	0.05779612575420781
2016-05-20	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00316	0.11836734693877546
2016-05-20	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.005350000000000001	-0.013609467455621117
2016-05-20	CPFE3	CPFL Energia S.A.	Utilities	0.006690000000000001	0.08886509635974305
2016-05-20	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.0027800000000000004	0.021978021978022042
2016-05-20	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.00165	0.028061224489796
2016-05-20	EMBR3	Embraer S.A.	Industrial Goods	0.016739999999999998	-0.05540897097625334
2016-05-20	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00329	0.06639004149377584
2016-05-20	EQTL3	Equatorial Energia S.A.	Utilities	0.00929	0.05184861080726312
2016-05-20	ESTC3	Estácio Participações S.A.	Services	0.0034599999999999995	0.37700534759358273
2016-05-20	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.0077	-0.13626162231484448
2016-05-20	GGBR4	Gerdau S.A.	Basic Materials	0.00739	0.0068846815834767705
2016-05-20	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00192	-0.05660377358490571
2016-05-20	HYPE3	Hypera S.A.	Healthcare	0.012549999999999999	-0.04149797570850204
2016-05-20	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03303	-0.009549795361528005
2016-05-20	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10457000000000001	-0.022606382978723395
2016-05-20	JBSS3	JBS S.A.	Consumer Goods	0.01598	-0.1463636363636363
2016-05-20	KLBN11	Klabin S.A.	Basic Materials	0.00943	-0.11648351648351654
2016-05-20	KROT3	Kroton Educacional S.A.	Services	0.02283	0.15479331574318397
2016-05-20	RENT3	Localiza Rent a Car S.A.	Services	0.00545	0.030383480825958736
2016-05-20	LAME4	Lojas Americanas S.A.	Services	0.00903	-0.0504672897196262
2016-05-20	LREN3	Lojas Renner S.A.	Services	0.014490000000000001	0.07099767981438504
2016-05-20	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.0025800000000000003	-0.09090909090909081
2016-05-20	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00361	-0.01960784313725498
2016-05-20	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00512	0.039473684210526314
2016-05-20	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00484	0.04313028012449989
2016-05-20	PCAR4	Companhia Brasileira de Distribuição	Services	0.00871	0.10439024390243905
2016-05-20	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.039689999999999996	0.03530450132391883
2016-05-20	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.04561	0.031460674157303296
2016-05-20	QUAL3	Qualicorp S.A.	Healthcare	0.00337	0.10847044485070086
2016-05-20	RADL3	Raia Drogasil S.A.	Healthcare	0.01204	0.09188224799286362
2016-05-20	RUMO3	Rumo S.A.	Services	0.00374	0.1502463054187193
2016-05-20	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00991	0.03961136023916288
2016-05-20	SANB11	BCO Santander(Brasil) S.A.	Financial	0.008199999999999999	0.011318619128466286
2016-05-20	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00872	0.021978021978021997
2016-05-20	SMLE3	Smiles S.A.	Consumer Goods	0.00233	0.09451073985680193
2016-05-20	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.00563	-0.16005567153792616
2016-05-20	VIVT4	Telefônica Brasil S.A.	Technology	0.022090000000000002	-0.00048496605237640945
2016-05-20	TIMP3	TIM Participações S.A.	Technology	0.0068200000000000005	-0.007278020378457034
2016-05-20	TBLE3	Tractebel Energia S.A.	Utilities	0.00859	0.0038450975006866406
2016-05-20	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.03001	0.0217638691322902
2016-05-20	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0014000000000000002	0.13661202185792348
2016-05-20	VALE3	Vale S.A.	Basic Materials	0.031939999999999996	0.10191082802547767
2016-05-20	VALE5	Vale S.A	Basic Materials	0.03382	0.09298245614035092
2016-05-20	WEGE3	WEG S.A.	Industrial Goods	0.00953	-0.0700261780104711
